level=4  	child=2  	bern          	/	berry         	/	bersagliere   	/	beseeching    
level=4  	child=3  	beseem        	/	beset         	/	besiege       	/	besmear       
level=4  	child=4  	bespatter     	/	bespattered   	/	bespeak       	/	bespectacled  
level=3  	child=3  	bethink       	/	bettor        	/	bewigged      	/	biaxial       
level=4  	child=0  	besprinkle    	/	bessie        	/	bestraddle    	/	bestride      
level=4  	child=1  	betoken       	/	betroth       	/	betterment    	/	betting       
level=4  	child=2  	betty         	/	betweenmaid   	/	betweenness   	/	beverage      
level=4  	child=3  	bewitchingly  	/	biangular     	/	biannually    	/	biathlon      
level=4  	child=4  	biblical      	/	bibliographize	/	bibliokleptomania	/	bibliopole    
level=3  	child=4  	biconcave     	/	bidden        	/	biforked      	/	bight         
level=4  	child=0  	bichrome      	/	bickiron      	/	bicolor       	/	bicolour      
level=4  	child=1  	biconvex      	/	bicorne       	/	bicron        	/	bicrural      
level=4  	child=2  	bidentate     	/	biennium      	/	bifacial      	/	bifocal       
level=4  	child=3  	bifurcation   	/	bigamist      	/	bigarade      	/	bighead       
level=4  	child=4  	bilestone     	/	bilge         	/	bilievable    	/	bilinear      
level=2  	child=2  	biological    	/	biretta       	/	blackdamp     	/	blessedness   
level=3  	child=0  	bimanous      	/	binnacle      	/	bioelectrical 	/	biographical  
level=4  	child=0  	billfold      	/	billhook      	/	billiken      	/	billionaire   
level=4  	child=1  	bindlestiff   	/	bindwood      	/	bine          	/	bingy         
level=4  	child=2  	biochemistry  	/	biochip       	/	biocoenosis   	/	bioelectric   
level=4  	child=3  	bioelectricity	/	biofeedback   	/	biogenesis    	/	biographer    
level=4  	child=4  	biographically	/	biography     	/	biohazard     	/	bioinstrumentation
level=3  	child=1  	biomathematics	/	biosatellite  	/	biothythm     	/	birdie        
level=4  	child=0  	biologically  	/	biologist     	/	biomaterial   	/	biomathcmatics
level=4  	child=1  	biomedicine   	/	biometry      	/	bionomics     	/	bioplasm      
level=4  	child=2  	bioscience    	/	bioscope      	/	biosphere     	/	biosynthesis  
level=4  	child=3  	biotransformation	/	bipartite     	/	birdcage      	/	birder        
level=4  	child=4  	birdlime      	/	birdseed      	/	birdwoman     	/	bireme        
level=3  	child=2  	bise          	/	bismuth       	/	bituminous    	/	blackbeetle   
level=4  	child=0  	birthday      	/	birthplace    	/	birthrate     	/	birthstone    
level=4  	child=1  	bisectrix     	/	bishop        	/	bisk          	/	bismillah     
level=4  	child=2  	bistoury      	/	bisynchronous 	/	bitten        	/	bitumen       
level=4  	child=3  	bivalve       	/	bizzard       	/	blabber       	/	blabbermouth  
level=4  	child=4  	blackberry    	/	blackbird     	/	blackboard    	/	blackcurrant  
level=3  	child=3  	blackhead     	/	blaff         	/	blastoderm    	/	blear         
level=4  	child=0  	blackface     	/	blackfellow   	/	blackfish     	/	blackguard    
level=4  	child=1  	blackie       	/	blackish      	/	blackmarket   	/	bladesmith    
level=4  	child=2  	blancmange    	/	blandiloquence	/	blanketyblank 	/	blanquet      
level=4  	child=3  	blastomere    	/	blastproof    	/	blatancy      	/	bleak         
level=4  	child=4  	bled          	/	blendword     	/	blenny        	/	blessed       
level=3  	child=4  	blinder       	/	bloater       	/	bloodshed     	/	blooming      
level=4  	child=0  	blessing      	/	bleuderoi     	/	blighted      	/	blimey        
level=4  	child=1  	blindworm     	/	blissful      	/	blister       	/	blizzard      
level=4  	child=2  	bloodbath     	/	bloodguilty   	/	bloodletting  	/	bloodlust     
level=4  	child=3  	bloodstain    	/	bloodworm     	/	blooey        	/	bloomers      
level=4  	child=4  	blossomy      	/	blowball      	/	blowmobile    	/	blowpipe      
level=2  	child=3  	bombinate     	/	bookplate     	/	bored         	/	bowdlerism    
level=3  	child=0  	bluejacket    	/	boating       	/	bobsled       	/	bohr          
level=4  	child=0  	bluebell      	/	bluefin       	/	blueing       	/	blueish       
level=4  	child=1  	bluish        	/	boanerges     	/	boardinghouse 	/	boaster       
level=4  	child=2  	boatman       	/	boatmanship   	/	boatswain     	/	boblet        
level=4  	child=3  	bobsleigh     	/	bobstay       	/	bodhisattva   	/	boggy         
level=4  	child=4  	boilerplate   	/	bolection     	/	boll          	/	bolwtorch     
level=3  	child=1  	bondmaid      	/	boneblack     	/	bonnie        	/	bookkeeping   
level=4  	child=0  	bomblet       	/	bombsite      	/	bombycid      	/	bonanzagram   
level=4  	child=1  	bondman       	/	bondservice   	/	bondsman      	/	bondwoman     
level=4  	child=2  	bonehead      	/	bonesetting   	/	bonism        	/	bonito        
level=4  	child=3  	boodler       	/	bookbinder    	/	bookbinding   	/	bookkeeper    
level=4  	child=4  	booklet       	/	booklore      	/	bookmark      	/	bookmarker    
level=3  	child=2  	bookshop      	/	boost         	/	bootlace      	/	borax         
level=4  	child=0  	bookrest      	/	bookseller    	/	bookselling   	/	bookshelf     
level=4  	child=1  	bookstack     	/	bookstall     	/	bookstore     	/	boomtown      
level=4  	child=2  	bootblack     	/	booted        	/	bootery       	/	bootjack      
level=4  	child=3  	bootprint     	/	boots         	/	bootstrap     	/	borated       
level=4  	child=4  	bordello      	/	borderer      	/	borderline    	/	boreal        
level=3  	child=3  	boride        	/	botanist      	/	bottleneck    	/	bountifully   
level=4  	child=0  	boredom       	/	borehole      	/	boresome      	/	boric         
level=4  	child=1  	boron         	/	borrowing     	/	borzoi        	/	botanically   
level=4  	child=2  	botany        	/	botch         	/	bottled       	/	bottleful     
level=4  	child=3  	boulangerite  	/	boult         	/	boulter       	/	bounden       
level=4  	child=4  	bouquet       	/	bourgeoisie   	/	bourse        	/	bovid         
level=3  	child=4  	bowlful       	/	boxcar        	/	boyhood       	/	braciole      
level=4  	child=0  	bower         	/	bowing        	/	bowknot       	/	bowlegged     
level=4  	child=1  	bowline       	/	bowling       	/	bowls         	/	bowsprit      
level=4  	child=2  	boxer         	/	boxful        	/	boxing        	/	boxtree       
level=4  	child=3  	bracelet      	/	braceleted    	/	brachycephalic	/	braciola      
level=4  	child=4  	bracken       	/	bracteate     	/	brad          	/	bradawl       
level=2  	child=4  	braver        	/	brewery       	/	brimming      	/	brother       
level=3  	child=0  	brainman      	/	braise        	/	branchiae     	/	brassfounder  
level=4  	child=0  	brahmanism    	/	brahminism    	/	brain         	/	brainfag      
level=4  	child=1  	brainpan      	/	brainteaser   	/	brainwashing  	/	brainwork     
level=4  	child=2  	braize        	/	brakesman     	/	bran          	/	branchia      
level=4  	child=3  	branchiate    	/	brant         	/	brassard      	/	brasserie     
level=4  	child=4  	brassfounding 	/	brassiere     	/	brave         	/	bravely       
level=3  	child=1  	brazenly      	/	breaker       	/	breathalyse   	/	brekker       
level=4  	child=0  	bravery       	/	bravest       	/	braxy         	/	brazenfaced   
level=4  	child=1  	brazil        	/	brazilwood    	/	breadthways   	/	breadthwise   
level=4  	child=2  	breakthrough  	/	breakwind     	/	breastbone    	/	breaststroke  
level=4  	child=3  	bree          	/	breech        	/	breechless    	/	breezeless    
level=4  	child=4  	brer          	/	brevier       	/	breviped      	/	brewage       
level=3  	child=2  	brickearth    	/	brickwork     	/	bridegroom    	/	briefing      
level=4  	child=0  	brewing       	/	brewster      	/	bribee        	/	briber        
level=4  	child=1  	brickkiln     	/	bricklayer    	/	brickmaker    	/	brickmaking   
level=4  	child=2  	bricky        	/	brickyard     	/	bride         	/	bridecake     
level=4  	child=3  	bridesmaid    	/	bridesman     	/	bridgeable    	/	bridgeward    
level=4  	child=4  	brigade       	/	brightly      	/	brightsome    	/	brimfull      
level=3  	child=3  	brinkmanship  	/	broadax       	/	brocoli       	/	broodmare     
level=4  	child=0  	brimmy        	/	brimstone     	/	brine         	/	brinjaul      
level=4  	child=1  	bristling     	/	britain       	/	britainic     	/	britisher     
level=4  	child=2  	broadcasting  	/	broadish      	/	broccoli      	/	brochure      
level=4  	child=3  	broider       	/	bromine       	/	bronzesmith   	/	bronzing      
level=4  	child=4  	broomstick    	/	brose         	/	broth         	/	brothel       
level=3  	child=4  	brume         	/	brushwood     	/	buckjump      	/	budgerigar    
level=4  	child=0  	brownette     	/	brownish      	/	brownness     	/	bruit         
level=4  	child=1  	brummie       	/	brunch        	/	brushhook     	/	brushup       
level=4  	child=2  	bubby         	/	buccaneerish  	/	buckeen       	/	buckhorn      
level=4  	child=3  	buckled       	/	buddha        	/	buddhism      	/	budge         
level=4  	child=4  	budgetary     	/	budgeteering  	/	buffoon       	/	bugaboo       
level=1  	child=3  	calligraphy   	/	caritative    	/	cemental      	/	chemiculture  
level=2  	child=0  	burglar       	/	butane        	/	cachot        	/	cake          
level=3  	child=0  	bulbiform     	/	bullbaiting   	/	bullring      	/	bumpiness     
level=4  	child=0  	bugler        	/	buhl          	/	bulbar        	/	bulbiferous   
level=4  	child=1  	bulbul        	/	bulger        	/	bulginess     	/	bulimia       
level=4  	child=2  	bulldozer     	/	bullet        	/	bulletproof   	/	bullnecked    
level=4  	child=3  	bullshit      	/	bulltrout     	/	bumbershoot   	/	bumpily       
level=4  	child=4  	bunchberry    	/	bunghole      	/	bungle        	/	burbot        
level=3  	child=1  	burier        	/	bursarial     	/	bushhammer    	/	businessman   
level=4  	child=0  	burglary      	/	burgle        	/	burgrave      	/	burial        
level=4  	child=1  	burin         	/	burke         	/	burliness     	/	burnt         
level=4  	child=2  	bursiform     	/	burying       	/	buses         	/	bushbuck      
level=4  	child=3  	bushiness     	/	busier        	/	busiest       	/	busily        
level=4  	child=4  	businessmen   	/	bustle        	/	busywork      	/	butadiene     
level=3  	child=2  	buttonhole    	/	bypath        	/	byway         	/	cablese       
level=4  	child=0  	butte         	/	butterfish    	/	butterine     	/	buttocks      
level=4  	child=1  	buttstock     	/	buyable       	/	byland        	/	bypast        
level=4  	child=2  	byplot        	/	byproduct     	/	byre          	/	bywalk        
level=4  	child=3  	byzantium     	/	caac          	/	cabbagehead   	/	cabernet      
level=4  	child=4  	cableway      	/	cabotin       	/	cabriolet     	/	cachalot      
level=3  	child=3  	cadastre      	/	cadmium       	/	caecum        	/	caffeic       
level=4  	child=0  	cacodemon     	/	cacodorous    	/	cacoepy       	/	cadastration  
level=4  	child=1  	caddoan       	/	cadential     	/	cadi          	/	cadmiferous   
level=4  	child=2  	cady          	/	caecal        	/	caeciform     	/	caecitis      
level=4  	child=3  	caelum        	/	caesious      	/	caesium       	/	cafeteria     
level=4  	child=4  	cageling      	/	caiman        	/	caiquejee     	/	cajon         
level=3  	child=4  	calciferol    	/	calculability 	/	calescence    	/	caliology     
level=4  	child=0  	calamander    	/	calamary      	/	calamite      	/	calcaneal     
level=4  	child=1  	calcification 	/	calciform     	/	calcination   	/	calcinator    
level=4  	child=2  	calculagraph  	/	calculated    	/	calculatedly  	/	calculational 
level=4  	child=3  	calibrate     	/	calibre       	/	calicle       	/	caliduct      
level=4  	child=4  	callboard     	/	callee        	/	calligrapher  	/	calligraphist 
level=2  	child=1  	campanero     	/	candler       	/	capias        	/	carbarn       
level=3  	child=0  	calorific     	/	calorimetry   	/	camail        	/	camik         
level=4  	child=0  	calls         	/	calmbelt      	/	calorie       	/	calorifacient 
level=4  	child=1  	calorifics    	/	calorify      	/	calorimeter   	/	calorimetrist 
level=4  	child=2  	calvarium     	/	calvities     	/	calvous       	/	calyciform    
level=4  	child=3  	cambric       	/	camelry       	/	camera        	/	cameralistics 
level=4  	child=4  	camisa        	/	camleteen     	/	camomile      	/	campagna      
level=3  	child=1  	camphol       	/	canaled       	/	cancerization 	/	cancrivorous  
level=4  	child=0  	campaniform   	/	campcraft     	/	camper        	/	camphire      
level=4  	child=1  	campimeter    	/	campstool     	/	camwood       	/	canada        
level=4  	child=2  	canaliculate  	/	cancellation  	/	cancer        	/	cancered      
level=4  	child=3  	cancerogenic  	/	cancerology   	/	cancerophobia 	/	cancerous     
level=4  	child=4  	candescence   	/	candescent    	/	candleholder  	/	candlepower   
level=3  	child=2  	canework      	/	cankerroot    	/	cannonball    	/	cantalever    
level=4  	child=0  	candlestand   	/	candlewick    	/	canella       	/	canescent     
level=4  	child=1  	canful        	/	caning        	/	caniniform    	/	canis         
level=4  	child=2  	cankerworm    	/	cannabic      	/	cannery       	/	canning       
level=4  	child=3  	cannonproof   	/	cannot        	/	cannula       	/	canonical     
level=4  	child=4  	canterbury    	/	canzone       	/	capably       	/	cape          
level=3  	child=3  	capric        	/	capsizal      	/	carabao       	/	carafe        
level=4  	child=0  	capitalism    	/	capnomancy    	/	caponize      	/	cappie        
level=4  	child=1  	capriform     	/	caprine       	/	capsicum      	/	capsid        
level=4  	child=2  	captainless   	/	captress      	/	capuche       	/	caput         
level=4  	child=3  	carabin       	/	carabine      	/	carabineer    	/	carabinier    
level=4  	child=4  	carapace      	/	caraway       	/	carbamidine   	/	carbanion     
level=3  	child=4  	carburization 	/	cardcase      	/	cardplayer    	/	caribbean     
level=4  	child=0  	carbineer     	/	carbolic      	/	carbonado     	/	carboxyl      
level=4  	child=1  	carcinectomy  	/	carcinogen    	/	carcinosarcoma	/	cardboard     
level=4  	child=2  	cardfile      	/	cardinality   	/	cardiogram    	/	carditis      
level=4  	child=3  	cardroom      	/	carex         	/	carful        	/	cargoboat     
level=4  	child=4  	cariogenic    	/	cariosity     	/	cariostatic   	/	caritas       
level=2  	child=2  	cartography   	/	casus         	/	cathode       	/	ceanothus     
level=3  	child=0  	carniferous   	/	carpenter     	/	carpogonial   	/	carrot        
level=4  	child=0  	carlet        	/	carloadings   	/	carnalize     	/	carnassial    
level=4  	child=1  	carnification 	/	carnivorous   	/	carnose       	/	carouse       
level=4  	child=2  	carpentry     	/	carpet        	/	carpetweed    	/	carphology    
level=4  	child=3  	carpogonium   	/	carpolite     	/	carretela     	/	carriable     
level=4  	child=4  	carrottop     	/	carsick       	/	carsickness   	/	cartful       
level=3  	child=1  	carved        	/	caseous       	/	cassareep     	/	castigate     
level=4  	child=0  	cartomancy    	/	cartoonist    	/	cartridge     	/	cartwright    
level=4  	child=1  	carvel        	/	carven        	/	casa          	/	caseophile    
level=4  	child=2  	cases         	/	cashbook      	/	casita        	/	casque        
level=4  	child=3  	cassava       	/	cassimere     	/	castaneous    	/	castelet      
level=4  	child=4  	castle        	/	castration    	/	castte        	/	casualty      
level=3  	child=2  	catalysis     	/	cataphoresis  	/	catboat       	/	catfish       
level=4  	child=0  	cataclasm     	/	catacoustics  	/	catagenesis   	/	catalogue     
level=4  	child=1  	catalyst      	/	catamnesis    	/	cataphonic    	/	cataphonics   
level=4  	child=2  	cataphoric    	/	cataplasm     	/	catarrhine    	/	catatonia     
level=4  	child=3  	catenarian    	/	catenation    	/	catenulate    	/	caterpillar   
level=4  	child=4  	cathead       	/	cathedral     	/	cathexis      	/	cathodal      
level=3  	child=3  	catoptrics    	/	caudiform     	/	cautiously    	/	caviare       
level=4  	child=0  	cathouse      	/	catlap        	/	catnip        	/	catoptric     
level=4  	child=1  	catskin       	/	cattleya      	/	caucasia      	/	caudad        
level=4  	child=2  	caulocaline   	/	causality     	/	causally      	/	cautionary    
level=4  	child=3  	cavalcade     	/	cavalry       	/	cavernous     	/	caviar        
level=4  	child=4  	cavitation    	/	cavort        	/	cayenne       	/	cdrom         
level=3  	child=4  	cede          	/	celebrated    	/	celibacy      	/	celluloid     
level=4  	child=0  	cebuan        	/	cecal         	/	cecum         	/	cedar         
level=4  	child=1  	ceder         	/	cedilla       	/	celaeno       	/	celandine     
level=4  	child=2  	celebrator    	/	celeriac      	/	celestial     	/	celestite     
level=4  	child=3  	cellaret      	/	cello         	/	cellophane    	/	cellule       
level=4  	child=4  	cellulose     	/	celsius       	/	celticize     	/	celtuce       
level=2  	child=3  	cerebellar    	/	chackle       	/	changkiang    	/	chasmy        
level=3  	child=0  	census        	/	centiliter    	/	centrifugal   	/	cephalated    
level=4  	child=0  	cementation   	/	cenobite      	/	censer        	/	censorate     
level=4  	child=1  	centaury      	/	centesis      	/	centiare      	/	centigram     
level=4  	child=2  	centimeter    	/	centimillionaire	/	centipede     	/	centreless    
level=4  	child=3  	centripetalism	/	centroid      	/	centum        	/	cephalad      
level=4  	child=4  	cephalothorax 	/	cephalous     	/	cerastium     	/	cercus        
level=3  	child=1  	cerebrum      	/	certified     	/	cesium        	/	cete          
level=4  	child=0  	cerebellum    	/	cerebric      	/	cerebritis    	/	cerebrospinal 
level=4  	child=1  	ceremoniously 	/	ceriferous    	/	cerium        	/	certification 
level=4  	child=2  	certifier     	/	certosina     	/	cerusite      	/	cervicitis    
level=4  	child=3  	cespitose     	/	cessation     	/	cesspit       	/	cetaceum      
level=4  	child=4  	cetological   	/	cetologist    	/	cetology      	/	cevitamic     
level=3  	child=2  	chainstitch   	/	chaldee       	/	chambezi      	/	championship  
level=4  	child=0  	chaeta        	/	chagatai      	/	chainbridge   	/	chainlet      
level=4  	child=1  	chairperson   	/	chalaza       	/	chalcopyrite  	/	chaldean      
level=4  	child=2  	chaldron      	/	chalkboard    	/	chalky        	/	challenger    
level=4  	child=3  	chameleon     	/	champaign     	/	champertor    	/	champerty     
level=4  	child=4  	chancel       	/	chancellery   	/	changeable    	/	changemaker   
level=3  	child=3  	chanty        	/	chaperonage   	/	char          	/	charity       
level=4  	child=0  	chansonnier   	/	chant         	/	chanticleer   	/	chantress     
level=4  	child=1  	chaparejos    	/	chapatty      	/	chapeau       	/	chapelgoer    
level=4  	child=2  	chapfallen    	/	chapiter      	/	chappy        	/	chapstick     
level=4  	child=3  	charbroil     	/	charcoal      	/	chariot       	/	charitarian   
level=4  	child=4  	charlatan     	/	charman       	/	charr         	/	chartered     
level=3  	child=4  	chateaubriand 	/	cheapness     	/	checkman      	/	cheerless     
level=4  	child=0  	chassis       	/	chasten       	/	chastisement  	/	chateau       
level=4  	child=1  	chatelet      	/	chatterer     	/	chazan        	/	cheaply       
level=4  	child=2  	cheaters      	/	checkbook     	/	checkered     	/	checkgate     
level=4  	child=3  	checktaker    	/	cheekily      	/	cheekiness    	/	cheekybone    
level=4  	child=4  	cheery        	/	chef          	/	chekiang      	/	cheloid       
level=2  	child=4  	chevy         	/	chillily      	/	chlorine      	/	chopper       
level=3  	child=0  	chemoreception	/	chemotropically	/	chequebook    	/	chessboard    
level=4  	child=0  	chemisette    	/	chemism       	/	chemistry     	/	chemitype     
level=4  	child=1  	chemoreceptivity	/	chemosphere   	/	chemosynthesis	/	chemotherapy  
level=4  	child=2  	chengteh      	/	chengtu       	/	cheongsam     	/	cheque        
level=4  	child=3  	cherrywood    	/	chersonese    	/	chervil       	/	chess         
level=4  	child=4  	chessman      	/	chessylite    	/	chestnut      	/	chestnutting  
level=3  	child=1  	chiaus        	/	chicory       	/	childbirth    	/	childrenese   
level=4  	child=0  	chiasma       	/	chiasmus      	/	chiastic      	/	chiastolite   
level=4  	child=1  	chicagoan     	/	chickenhearted	/	chickenlivered	/	chickweed     
level=4  	child=2  	chifforobe    	/	chignon       	/	chilblain     	/	childbearing  
level=4  	child=3  	childhood     	/	childie       	/	childing      	/	childless     
level=4  	child=4  	chili         	/	chiliad       	/	chiliast      	/	chilli        
level=3  	child=2  	chinaware     	/	chippewa      	/	chironomid    	/	chitinous     
level=4  	child=0  	chillsome     	/	chilly        	/	chimb         	/	chimerical    
level=4  	child=1  	chincherinchee	/	chinchilla    	/	chinela       	/	chiphead      
level=4  	child=2  	chirographer  	/	chirology     	/	chiromancer   	/	chiromancy    
level=4  	child=3  	chiroptera    	/	chirurgeon    	/	chirurgery    	/	chiseler      
level=4  	child=4  	chitter       	/	chiv          	/	chive         	/	chlorin       
level=3  	child=3  	chlorometer   	/	cholecyst     	/	cholesterol   	/	choochoo      
level=4  	child=0  	chlorinity    	/	chloroacetic  	/	chlorodyne    	/	chloroethylene
level=4  	child=1  	chloromethane 	/	chlorospinel  	/	chlortetracycline	/	choanocyte    
level=4  	child=2  	cholelith     	/	choleric      	/	cholerine     	/	cholesterin   
level=4  	child=3  	cholic        	/	chondral      	/	chondrification	/	chondrocranium
level=4  	child=4  	chook         	/	choora        	/	chophouse     	/	chopine       
level=3  	child=4  	chorda        	/	choreographer 	/	chowry        	/	christianity  
level=4  	child=0  	chopsticks    	/	choral        	/	chorale       	/	chorally      
level=4  	child=1  	chordophone   	/	chore         	/	choreatic     	/	choreodrama   
level=4  	child=2  	choreopoem    	/	chorist       	/	chorogophic   	/	choucroute    
level=4  	child=3  	chrematistics 	/	chrismal      	/	christen      	/	christening   
level=4  	child=4  	christolatry  	/	christology   	/	chromate      	/	chromatic     
level=1  	child=4  	clothback     	/	colon         	/	condenses     	/	copacetic     	/	cowlike       
level=2  	child=0  	ciel          	/	circumnavigate	/	clarinetist   	/	cleavable     
level=3  	child=0  	chromophotograph	/	chrysanthemum 	/	chuckwalla    	/	chymist       
level=4  	child=0  	chromatist    	/	chromatograph 	/	chromhidrosis 	/	chromium      
level=4  	child=1  	chromosphere  	/	chronologist  	/	chronometer   	/	chrysalides   
level=4  	child=2  	chrysoberyl   	/	chrysolite    	/	chrysoprase   	/	chub          
level=4  	child=3  	churchlike    	/	chutist       	/	chutty        	/	chymic        
level=4  	child=4  	chymistry     	/	cicada        	/	cider         	/	ciderkin      
level=3  	child=1  	ciliated      	/	cineprojector 	/	circlet       	/	circumferential
level=4  	child=0  	cienaga       	/	cigala        	/	cigar         	/	cilantro      
level=4  	child=1  	cinefilm      	/	cinematics    	/	cinematize    	/	cinematography
level=4  	child=2  	cinnamic      	/	cinque        	/	cipher        	/	circinate     
level=4  	child=3  	circlewise    	/	circularity   	/	circulator    	/	circulatory   
level=4  	child=4  	circumflex    	/	circumgyrate  	/	circumjacent  	/	circumlittoral
level=3  	child=2  	circunglibal  	/	citify        	/	cityscape     	/	clairvoyante  
level=4  	child=0  	circumnutation	/	circumrotatory	/	circumscription	/	circumvolve   
level=4  	child=1  	cisborder     	/	ciseleur      	/	citable       	/	citation      
level=4  	child=2  	citizeness    	/	citizenhood   	/	citrate       	/	citriculture  
level=4  	child=3  	civics        	/	civilizable   	/	cladding      	/	claimable     
level=4  	child=4  	clandestine   	/	clapnet       	/	clapper       	/	clarifier     
level=3  	child=3  	classless     	/	claval        	/	cleaners      	/	cleared       
level=4  	child=0  	clarion       	/	classable     	/	classfellow   	/	classifiable  
level=4  	child=1  	classmate     	/	classroom     	/	claudication  	/	clava         
level=4  	child=2  	clavicembalo  	/	claviform     	/	clayware      	/	cleanbred     
level=4  	child=3  	cleanhanded   	/	cleanish      	/	cleanse       	/	clearance     
level=4  	child=4  	clearer       	/	clearing      	/	clearway      	/	cleat         
level=3  	child=4  	cliffy        	/	clipbook      	/	clockface     	/	clonic        
level=4  	child=0  	clef          	/	cleithral     	/	clidomancy    	/	clientage     
level=4  	child=1  	climatic      	/	climograph    	/	clinandrium   	/	clinoscope    
level=4  	child=2  	cliquish      	/	clithral      	/	clochard      	/	clock         
level=4  	child=3  	clocking      	/	clockwork     	/	clogger       	/	clomp         
level=4  	child=4  	closely       	/	closer        	/	closest       	/	closestool    
level=2  	child=1  	coadjustment  	/	coconspirator 	/	cofacter      	/	collaborator  
level=3  	child=0  	clothespole   	/	cloudless     	/	clubfoot      	/	clutter       
level=4  	child=0  	clothesbrush  	/	clotheshorse  	/	clothesline   	/	clothesman    
level=4  	child=1  	clothespress  	/	clothing      	/	clotted       	/	cloudage      
level=4  	child=2  	cloudling     	/	cloudwards    	/	clownish      	/	clubbed       
level=4  	child=3  	clue          	/	clumsy        	/	clunch        	/	clupeoid      
level=4  	child=4  	coachman      	/	coact         	/	coactivated   	/	coadjust      
level=3  	child=1  	coastline     	/	cobelligerence	/	cockade       	/	cockiness     
level=4  	child=0  	coagulable    	/	coalesce      	/	coalfield     	/	coalize       
level=4  	child=1  	coatrack      	/	coaxal        	/	cobaltiferous 	/	cobbra        
level=4  	child=2  	cobelligerency	/	cobelligerent 	/	coccygeal     	/	cochairman    
level=4  	child=3  	cockatiel     	/	cockbrain     	/	cocked        	/	cockfight     
level=4  	child=4  	cockneyese    	/	cockroach     	/	cockspur      	/	coco          
level=3  	child=2  	codebreaker   	/	codicology    	/	coelom        	/	coessential   
level=4  	child=0  	coconut       	/	cocoon        	/	cocoonery     	/	cocurriculum  
level=4  	child=1  	codefendant   	/	codetermine   	/	codetta       	/	codfish       
level=4  	child=2  	coding        	/	coeditor      	/	coeducation   	/	coehorn       
level=4  	child=3  	coelomatic    	/	coenobite     	/	coequally     	/	coercing      
level=4  	child=4  	coetaneous    	/	coevality     	/	coexist       	/	coexistence   
level=3  	child=3  	cognition     	/	cohobate      	/	coinstantaneity	/	colatitude    
level=4  	child=0  	coffeepot     	/	coffer        	/	cofferdam     	/	coffin        
level=4  	child=1  	cognizant     	/	cohabitant    	/	coherence     	/	cohesive      
level=4  	child=2  	cohorts       	/	coil          	/	coindication  	/	coinheritance 
level=4  	child=3  	coinsurance   	/	coital        	/	cokernut      	/	colaborer     
level=4  	child=4  	coldish       	/	coldly        	/	coleseed      	/	colessee      
level=3  	child=4  	collator      	/	collegiate    	/	collimation   	/	colloquium    
level=4  	child=0  	collagen      	/	collarband    	/	collate       	/	collateral    
level=4  	child=1  	collectivism  	/	collectivization	/	collectress   	/	collegiality  
level=4  	child=2  	colleging     	/	collenchyma   	/	colliery      	/	collimate     
level=4  	child=3  	collimator    	/	colloblast    	/	collocate     	/	colloquialist 
level=4  	child=4  	collusive     	/	collutory     	/	colluvial     	/	collyrium     
level=2  	child=2  	comet         	/	commodity     	/	complicacy    	/	concentric    
level=3  	child=0  	colorblind    	/	colorway      	/	columniform   	/	combustion    
level=4  	child=0  	colonialism   	/	colonic       	/	colonnade     	/	colorant      
level=4  	child=1  	colorfast     	/	colorimetry   	/	colorized     	/	colorplate    
level=4  	child=2  	coltsfoot     	/	columbary     	/	columbia      	/	columbium     
level=4  	child=3  	columnist     	/	coma          	/	combinatorial 	/	combustible   
level=4  	child=4  	comedian      	/	comedic       	/	comedietta    	/	comedist      
level=3  	child=1  	commandment   	/	commenter     	/	comminution   	/	committeeman  
level=4  	child=0  	comfily       	/	comfortable   	/	commandable   	/	commandant    
level=4  	child=1  	commandress   	/	commemorate   	/	commemorative 	/	commensalism  
level=4  	child=2  	commerce      	/	commie        	/	comminatory   	/	commingle     
level=4  	child=3  	commiseration 	/	commissural   	/	commissure    	/	committee     
level=4  	child=4  	committeewoman	/	commix        	/	commixture    	/	commodious    
level=3  	child=2  	commutability 	/	comparator    	/	compensator   	/	competitory   
level=4  	child=0  	commonable    	/	commonland    	/	commonsensible	/	communism     
level=4  	child=1  	commutable    	/	commutation   	/	commutative   	/	companionway  
level=4  	child=2  	compart       	/	compasses     	/	compensability	/	compensable   
level=4  	child=3  	compensatory  	/	competence    	/	competitive   	/	competitor    
level=4  	child=4  	compilation   	/	complanation  	/	completeness  	/	completion    
level=3  	child=3  	comport       	/	compressibility	/	comte         	/	conceitedly   
level=4  	child=0  	complied      	/	complier      	/	complimental  	/	compline      
level=4  	child=1  	compossible   	/	comprador     	/	compreg       	/	comprehensively
level=4  	child=2  	comptroller   	/	computable    	/	computational 	/	computus      
level=4  	child=3  	conative      	/	concatenate   	/	concatenation 	/	concavity     
level=4  	child=4  	conceiver     	/	concelebrate  	/	concelebration	/	concentrator  
level=3  	child=4  	concernedly   	/	concession    	/	concisely     	/	concretely    
level=4  	child=0  	conceptual    	/	conceptualist 	/	conceptualize 	/	conceptually  
level=4  	child=1  	concernful    	/	concerning    	/	concerto      	/	concessible   
level=4  	child=2  	concessively  	/	conchoidal    	/	conciliar     	/	conciliator   
level=4  	child=3  	concluding    	/	conclusively  	/	concordance   	/	concordant    
level=4  	child=4  	concretization	/	concur        	/	condensation  	/	condensery    
level=2  	child=3  	confluence    	/	conniption    	/	consuming     	/	conveniently  
level=3  	child=0  	condom        	/	conductive    	/	conferrable   	/	confidingly   
level=4  	child=0  	condiment     	/	condiments    	/	conditionally 	/	condole       
